Query ID,Node Types,Filters,Execution Time,Cardinality e/a
11,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,1.5)",94.116,"(1,1), (1,132), (1,272), (1,587), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
12,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,2.5)",91.467,"(1,1), (1,129), (1,269), (1,481), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
13,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,3.5)",92.415,"(1,1), (1,123), (1,259), (1,418), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,1), (1,1), (5,1)"
14,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,4.5)",91.349,"(1,1), (1,115), (1,242), (1,369), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
15,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,5.5)",92.923,"(1,1), (1,91), (1,180), (1,278), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
16,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,6.5)",90.058,"(1,1), (1,37), (1,87), (1,156), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
17,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,7.5)",89.029,"(1,1), (1,7), (1,17), (1,67), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
18,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,8.5)",88.746,"(1,1), (1,1), (1,1), (1,27), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
19,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,9.5)",88.585,"(1,1), (1,0), (1,0), (1,9), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,0)"
20,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1880), (rating,10.5)",95.277,"(1,1), (1,132), (1,272), (1,583), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
21,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,1.0)",92.165,"(1,1), (1,132), (1,273), (1,590), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
22,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,2.0)",91.538,"(1,1), (1,131), (1,271), (1,483), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
23,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,3.0)",90.857,"(1,1), (1,126), (1,263), (1,422), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,1), (1,1), (5,1)"
24,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,4.0)",90.652,"(1,1), (1,120), (1,254), (1,382), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
25,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,5.0)",90.404,"(1,1), (1,101), (1,214), (1,312), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
26,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,6.0)",89.958,"(1,1), (1,71), (1,140), (1,209), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
27,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,7.0)",88.889,"(1,1), (1,18), (1,49), (1,99), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
28,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,8.0)",88.444,"(1,1), (1,4), (1,5), (1,31), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
29,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,9.0)",88.318,"(1,1), (1,0), (1,0), (1,9), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,0)"
30,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,10.0)",91.753,"(1,1), (1,132), (1,272), (1,583), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
31,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,1.5)",91.817,"(1,1), (1,132), (1,272), (1,587), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
32,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,2.5)",91.25,"(1,1), (1,129), (1,269), (1,481), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
33,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,3.5)",90.861,"(1,1), (1,123), (1,259), (1,418), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,1), (1,1), (5,1)"
34,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,4.5)",90.928,"(1,1), (1,115), (1,242), (1,369), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
35,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,5.5)",93.383,"(1,1), (1,91), (1,180), (1,278), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
36,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,6.5)",89.461,"(1,1), (1,37), (1,87), (1,156), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
37,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,7.5)",89.105,"(1,1), (1,7), (1,17), (1,67), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
38,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,8.5)",88.468,"(1,1), (1,1), (1,1), (1,27), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
39,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,9.5)",89.421,"(1,1), (1,0), (1,0), (1,9), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,0)"
40,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1881), (rating,10.5)",92.561,"(1,1), (1,132), (1,272), (1,583), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
41,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,1.0)",94.766,"(1,1), (1,132), (1,273), (1,590), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
42,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,2.0)",99.052,"(1,1), (1,131), (1,271), (1,483), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
43,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,3.0)",93.71,"(1,1), (1,126), (1,263), (1,422), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,1), (1,1), (5,1)"
44,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,4.0)",91.627,"(1,1), (1,120), (1,254), (1,382), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
45,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,5.0)",97.957,"(1,1), (1,101), (1,214), (1,312), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
46,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,6.0)",94.096,"(1,1), (1,71), (1,140), (1,209), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
47,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,7.0)",89.178,"(1,1), (1,18), (1,49), (1,99), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
48,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,8.0)",88.832,"(1,1), (1,4), (1,5), (1,31), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
49,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,9.0)",91.415,"(1,1), (1,0), (1,0), (1,9), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,0)"
50,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,10.0)",92.614,"(1,1), (1,132), (1,272), (1,583), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
51,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,1.5)",92.004,"(1,1), (1,132), (1,272), (1,587), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
52,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,2.5)",91.342,"(1,1), (1,129), (1,269), (1,481), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,2), (1,1), (5,1)"
53,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,3.5)",91.145,"(1,1), (1,123), (1,259), (1,418), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (2,1), (1,1), (5,1)"
54,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,4.5)",91.59,"(1,1), (1,115), (1,242), (1,369), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
55,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,5.5)",90.325,"(1,1), (1,91), (1,180), (1,278), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
56,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,6.5)",89.25,"(1,1), (1,37), (1,87), (1,156), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,1), (1,1), (5,1)"
57,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,7.5)",92.976,"(1,1), (1,7), (1,17), (1,67), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
58,"Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(production_year,1882), (rating,8.5)",137.562,"(1,1), (1,1), (1,1), (1,27), (1,301), (1,332), (1,426), (67,19528), (2,1), (301,19528), (301,19528), (1,0), (2,1), (1,1), (1,0), (1,1), (5,1)"
