Query ID,Node Types,Filters,Execution Time,Cardinality e/a
"(3, 'c')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(keyword,%sequel%), (keyword_id,k.id), (keyword_id,k.id), (id,mk.movie_id), (production_year,1990), (movie_id,mk.movie_id), (text,ANY ()",2622.544,"(1,1), (578,7250), (301,7874), (438,12951), (13,30), (301,432), (301,432), (1,1), (2,1)"
"(4, 'a')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(info,rating), (keyword,%sequel%), (keyword_id,k.id), (keyword_id,k.id), (id,mk.movie_id), (production_year,2005), (movie_id,mk.movie_id), (text,5.0)",104.54,"(1,1), (2,740), (4,5820), (1,1), (504,8433), (438,12951), (13,30), (301,432), (301,432), (1,1), (1,0)"
"(4, 'b')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(info,rating), (keyword,%sequel%), (keyword_id,k.id), (keyword_id,k.id), (id,mk.movie_id), (production_year,2010), (movie_id,mk.movie_id), (text,9.0)",55.129,"(1,1), (1,6), (1,21), (1,1), (6,306), (438,12951), (13,30), (301,432), (301,432), (1,0), (1,0)"
"(4, 'c')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(info,rating), (keyword,%sequel%), (keyword_id,k.id), (keyword_id,k.id), (id,mk.movie_id), (production_year,1990), (movie_id,mk.movie_id), (text,2.0)",70.556,"(1,1), (5,4700), (7,8092), (1,1), (786,14599), (438,12951), (13,30), (301,432), (301,432), (2,1), (1,1)"
"(5, 'a')","Aggregate, Hash, Hash Join, Index Only Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(id,mi.info_type_id), (kind,production companies), (note,%(France), (note,%(theatrical), (id,mc.movie_id), (production_year,2005), (movie_id,t.id), (text,ANY ()",167.971,"(1,1), (2,0), (1,0), (1,0), (3,0), (9,0), (1520,8008), (4,1), (4,1), (1,0), (1,0), (1,0)"
"(5, 'b')","Aggregate, Index Only Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(id,mi.info_type_id), (id,mc.company_type_id), (kind,production companies), (note,%(1994), (note,%(USA), (note,%(VHS), (id,mc.movie_id), (production_year,2010), (movie_id,t.id), (text,ANY ()",72.914,"(1,1), (1,0), (1,0), (1,0), (1,0), (1,1418), (1,473), (1,0), (1,0), (2,0), (1,0)"
"(5, 'c')","Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(kind,production companies), (note,%(USA), (id,mc.movie_id), (production_year,1990), (movie_id,t.id), (text,ANY ()",256.284,"(1,1), (2,3), (1,1), (352,223), (352,223), (255,256), (371,266), (65829,98543), (4,1), (4,1), (1,1), (2,1), (113,113), (113,113)"
"(6, 'a')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(keyword,marvel-cinematic-universe), (keyword_id,k.id), (keyword_id,k.id), (movie_id,mk.movie_id), (id,ci.person_id), (name,%Downey%Robert%), (id,mk.movie_id), (production_year,2010)",513.821,"(1,1), (1,6), (201,1224), (5,11), (34,14), (1,1), (301,14), (301,14), (1,1), (38,111), (1,0)"
"(6, 'b')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(keyword_id,k.id), (keyword_id,k.id), (movie_id,mk.movie_id), (id,ci.person_id), (name,%Downey%Robert%), (id,mk.movie_id), (production_year,2014), (text,ANY ()",1232.739,"(1,1), (1,12), (1,383), (1,36), (270,35548), (8,8), (301,4444), (301,4444), (1,0), (38,11), (1,0)"
"(6, 'c')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(keyword,marvel-cinematic-universe), (keyword_id,k.id), (keyword_id,k.id), (movie_id,mk.movie_id), (id,ci.person_id), (name,%Downey%Robert%), (id,mk.movie_id), (production_year,2014)",5.21,"(1,1), (1,2), (1,33), (1,2), (34,14), (1,1), (301,14), (301,14), (1,0), (38,16), (1,0)"
"(6, 'd')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(keyword_id,k.id), (keyword_id,k.id), (movie_id,mk.movie_id), (id,ci.person_id), (name,%Downey%Robert%), (id,mk.movie_id), (production_year,2000), (text,ANY ()",84281.356,"(1,1), (1,88), (5583,785477), (145,14165), (270,35548), (8,8), (301,4444), (301,4444), (1,0), (38,55), (1,0)"
"(6, 'e')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(keyword,marvel-cinematic-universe), (keyword_id,k.id), (keyword_id,k.id), (movie_id,mk.movie_id), (id,ci.person_id), (name,%Downey%Robert%), (id,mk.movie_id), (production_year,2000)",10.155,"(1,1), (1,6), (698,1224), (18,11), (34,14), (1,1), (301,14), (301,14), (1,1), (38,111), (1,0)"
"(6, 'f')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(id,ci.person_id), (keyword_id,k.id), (keyword_id,k.id), (movie_id,mk.movie_id), (id,mk.movie_id), (production_year,2000), (text,ANY ()",44280.884,"(1,1), (5583,785477), (5583,785477), (145,14165), (270,35548), (8,8), (301,4444), (301,4444), (1,0), (38,55), (1,1)"
"(7, 'a')","Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(id,pi.info_type_id), (info,mini biography), (link,features), (movie_id,t.id), (name,%a%), (person_id,ci.person_id), (note,Volker Boehm), (person_id,ci.person_id), (id,ml.linked_movie_id), (production_year,= 1980), (production_year,= 1995), (gender,f), (gender,m), (id,ci.person_id), (name,B%), (text,= ), (text,= )",4420.989,"(1,1), (1,32), (1,32), (1,14), (103,17559), (893,105262), (23,1467), (169,5186), (29997,29997), (4,1), (4,1), (1,0), (38,72), (1,0), (1,0), (2,2), (1,1)"
"(7, 'b')","Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(id,pi.info_type_id), (info,mini biography), (link,features), (movie_id,t.id), (name,%a%), (person_id,ci.person_id), (gender,m), (id,ci.person_id), (name_pcode_cf,D%), (note,Volker Boehm), (person_id,ci.person_id), (id,ml.linked_movie_id), (production_year,= 1980), (production_year,= 1984)",399.485,"(1,1), (1,16), (1,16), (1,8), (5,1076), (199,33415), (5,435), (169,5186), (29997,29997), (4,1), (4,1), (1,0), (38,77), (1,0), (1,0), (2,2), (1,1)"
"(7, 'c')","Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(info,mini biography), (movie_id,t.id), (name,%a%), (name,A%), (person_id,ci.person_id), (person_id,ci.person_id), (id,ml.linked_movie_id), (production_year,= 1980), (production_year,= 2010), (gender,f), (gender,m), (id,ci.person_id), (name,A%), (text,= ), (text,= ), (text,ANY ()",32179.713,"(1,1), (1,68185), (1,40157), (1,1), (31,40157), (1593,150772), (13932,1097209), (362,14194), (591,21505), (29997,29997), (14,4), (14,4), (1,1), (38,77), (1,0), (1,0), (2,2)"
"(8, 'a')","Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(country_code,[jp]), (id,mc.movie_id), (id,an1.person_id), (name,%Yo%), (note,%(Japan), (movie_id,t.id), (note,(voice: English version), (person_id,ci.person_id), (id,ci.role_id), (role,actress)",3924.824,"(1,1), (1,62), (1,17379), (1,7438), (1,2479), (22,6533), (218,16109), (218,16109), (7802,16299), (3856,2251), (3856,6752), (1,1), (1,0), (1,0), (1,0), (2,2), (1,0)"
"(8, 'b')","Aggregate, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(country_code,[jp]), (id,mc.company_id), (id,an.person_id), (name,%Yo%), (note,%(2006), (note,%(2007), (note,%(Japan), (movie_id,mc.movie_id), (note,(voice: English version), (person_id,ci.person_id), (id,mc.movie_id), (production_year,= 2006), (production_year,= 2007), (title,Dragon Ball Z%), (title,One Piece%), (id,ci.role_id), (role,actress)",213.894,"(1,1), (1,6), (1,6), (1,171), (1,104), (1,4), (1,1), (9,2832), (335,2856), (1,1), (1,0), (1,0), (1,26), (2,2), (1,0), (1,1)"
"(8, 'c')","Aggregate, Aggregate, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Index Only Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,ci.movie_id), (id,ci.person_id), (role,writer)",8783.646,"(1,1), (2,3), (1,1), (206012,829204), (375560,300448), (85361,656886), (85361,656886), (394053,384599), (1087137,869710), (50105,28281), (50105,28281), (85080,909648), (85080,909648), (85080,909648), (85080,909648), (15101810,12081448), (4,1), (4,1), (1,1), (1,1), (1,1)"
"(8, 'd')","Aggregate, Aggregate, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Index Only Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,ci.movie_id), (id,ci.person_id), (role,costume designer)",2697.162,"(1,1), (2,3), (1,1), (206012,107668), (375560,300448), (85361,95179), (85361,95179), (394053,384599), (1087137,869710), (50105,28281), (50105,28281), (85080,92134), (85080,92134), (85080,92134), (85080,92134), (15101810,12081448), (4,1), (4,1), (1,1), (1,1), (1,1)"
"(9, 'a')","Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (id,ci.person_role_id), (gender,f), (name,%Ang%), (movie_id,ci.movie_id), (note,%(USA), (note,%(worldwide), (id,ci.movie_id), (production_year,= 2005), (production_year,= 2015), (role,actress), (person_id,an.person_id), (text,ANY ()",814.274,"(1,1), (1,121), (1,127), (1,42), (1,120), (4,124), (12,142), (2135,142), (862,519), (375560,300448), (3984,2256), (3984,2256), (13,0), (4,1), (4,1), (1,1), (1,1), (1,0), (1,1)"
"(9, 'b')","Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,ci.person_role_id), (gender,f), (id,ci.person_id), (name,%Angel%), (note,%(200%), (note,%(USA), (note,%(worldwide), (movie_id,t.id), (note,(voice), (person_id,ci.person_id), (id,mc.movie_id), (production_year,= 2007), (production_year,= 2010), (role,actress)",1087.434,"(1,1), (1,40), (1,40), (1,30), (1,10), (14,2522), (2456,8997), (2994,15670), (15052,59022), (41526,66173), (50105,28281), (50105,28281), (1,0), (1,1), (4,1), (4,1), (1,0), (2,1), (1,1)"
"(9, 'c')","Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (id,ci.person_role_id), (id,mc.movie_id), (movie_id,ci.movie_id), (gender,f), (name,%An%), (role,actress), (person_id,an.person_id), (text,ANY ()",442.026,"(1,1), (2,3), (1,1), (12,2715), (12,2715), (32,6115), (12,2575), (24,2735), (4270,2735), (1723,3508), (375560,300448), (7968,16670), (7968,16670), (13,1), (4,1), (4,1), (1,1), (5,2), (1,0), (1,1)"
"(9, 'd')","Aggregate, Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (gender,f), (id,ci.person_id), (id,ci.person_role_id), (id,mc.movie_id), (movie_id,ci.movie_id), (person_id,n.id), (role,actress), (text,ANY ()",3244.141,"(1,1), (2,3), (1,1), (584,161027), (242,57856), (242,57856), (667,142133), (241,85164), (493,92002), (2172,92055), (385600,289159), (4,1), (4,1), (1,1), (1,1), (5,2), (1,0), (1,1), (2,3)"
"(10, 'a')","Aggregate, Hash, Hash Join, Index Only Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(country_code,[ru]), (id,ci.person_role_id), (id,mc.company_type_id), (movie_id,mc.movie_id), (note,%(uncredited), (note,%(voice), (id,mc.movie_id), (production_year,2005), (id,ci.role_id), (role,actor)",263.843,"(1,1), (1,104), (1,104), (1,112), (1,37), (53,50), (2459,1513), (6195,2930), (1087137,869710), (788,454), (788,454), (1,1), (1,0), (1,1), (1,0), (1,1), (1,1)"
"(10, 'b')","Aggregate, Aggregate, Hash, Hash, Hash Join, Hash Join, Index Only Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[ru]), (id,ci.person_role_id), (id,mc.company_type_id), (movie_id,mc.movie_id), (note,%(producer), (id,mc.movie_id), (production_year,2010), (role,actor)",144.029,"(1,1), (2,3), (1,1), (4,0), (4,0), (8,0), (1386,871), (960,420), (6195,2930), (1087137,869710), (788,454), (788,454), (1,0), (1,2), (4,1), (4,1), (1,0), (1,0), (1,0)"
"(10, 'c')","Aggregate, Aggregate, Hash, Hash, Hash, Hash, Hash Join, Hash Join, Hash Join, Hash Join, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,ci.person_role_id), (movie_id,mc.movie_id), (note,%(producer), (production_year,1990)",9574.046,"(1,1), (2,3), (1,1), (191038,3), (191038,3), (191038,3), (391123,260701), (270882,198750), (724179,583011), (394053,384599), (394053,384599), (1087137,869710), (50105,28281), (50105,28281), (1,1), (1,0), (1,0), (710,4), (710,4), (710,12), (710,12)"
"(11, 'a')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(id,mk.keyword_id), (keyword,sequel), (id,mc.company_type_id), (kind,production companies), (link,%follow%), (link_type_id,lt.id), (link_type_id,lt.id), (movie_id,mc.movie_id), (movie_id,ml.movie_id), (id,mc.movie_id), (production_year,= 1950), (production_year,= 2000), (id,mc.company_id), (name,%Film%), (name,%Warner%), (text,> )",47.43,"(1,1), (1,310), (3,6863), (1,698), (1,1152), (1,4393), (109,5069), (42,2315), (1,2), (1875,1158), (1875,1158), (3,2), (1,1), (1,0), (1,0), (1,1), (47,10), (1,0)"
"(11, 'b')","Aggregate, Bitmap Heap Scan, Bitmap Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan","(id,mk.keyword_id), (keyword,sequel), (id,mc.company_type_id), (kind,production companies), (link,%follows%), (link_type_id,lt.id), (link_type_id,lt.id), (movie_id,mc.movie_id), (movie_id,ml.movie_id), (id,mc.company_id), (name,%Film%), (name,%Warner%), (text,> ), (id,mc.movie_id), (production_year,1998), (title,%Money%)",3.856,"(1,1), (1,14), (1,56), (1,14), (1,450), (1,1793), (109,2077), (42,1158), (1,1), (1875,1158), (1875,1158), (3,2), (1,1), (1,0), (1,0), (1,0), (47,4), (1,0)"
"(11, 'c')","Aggregate, Gather Merge, Index Only Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Merge Join, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop","(id,ml.link_type_id), (movie_id,mk.movie_id), (id,mk.movie_id), (production_year,1950), (id,mc.company_type_id), (text,> ), (id,mc.company_id), (name,20th Century Fox%), (name,Twentieth Century Fox%), (text,> ), (id,mk.keyword_id), (text,ANY ()",143.259,"(1,1), (1,6946), (1,6946), (1,6946), (1,6946), (85,15510), (31,1460), (101,481), (42,636), (1884971,135455), (1,0), (1,0), (29997,30043), (3,11), (1,0), (1,1), (1,1), (1,1)"
"(11, 'd')","Aggregate, Gather Merge, Index Only Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Memoize, Memoize, Merge Join, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop","(id,ml.link_type_id), (movie_id,mk.movie_id), (id,mk.movie_id), (production_year,1950), (id,mc.company_id), (text,> ), (id,mc.company_type_id), (text,> ), (id,mk.keyword_id), (text,ANY ()",102.34,"(1,1), (69,14899), (69,15493), (77,15510), (28,1460), (28,1460), (31,1460), (101,481), (42,760), (1884971,154010), (1,0), (1,0), (29997,30043), (1,1), (1,1), (1,1), (3,11), (1,1), (1,1), (1,0)"
"(12, 'a')","Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (id,mi.info_type_id), (info,genres), (info,rating), (kind,production companies), (movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 2005), (production_year,= 2008), (text,8.0), (movie_id,mc.movie_id), (text,ANY ()",972.727,"(1,1), (1,397), (1,708), (1,236), (1,236), (1,2203), (6,8078), (1084,21569), (204,5283), (23058,17543), (1,1), (1,1), (5,4), (4,1), (4,1), (1,0), (1,0), (1,1), (1,1), (1,1)"
"(12, 'b')","Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (info,bottom 10 rank), (info,budget), (id,mc.company_type_id), (kind,distributors), (kind,production companies), (movie_id,mc.movie_id), (movie_id,mi_idx.movie_id), (id,mi_idx.movie_id), (production_year,2000), (title,%Movie%), (title,Birdemic%)",46.322,"(1,1), (1,10), (1,3), (16,403), (1,3), (1,11), (138,11), (26,1), (5089,3), (575015,460012), (1,1), (1,1), (1,0), (5,16), (1,1), (1,1), (1,0), (42,121), (1,1), (1,1)"
"(12, 'c')","Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (id,mi.info_type_id), (info,genres), (info,rating), (kind,production companies), (movie_id,mi_idx.movie_id), (id,mc.movie_id), (production_year,= 2000), (production_year,= 2010), (text,7.0), (movie_id,mc.movie_id), (text,ANY ()",2325.62,"(1,1), (1,4711), (1,1570), (2,1570), (3,14111), (8,30438), (21,51498), (3751,127672), (707,40524), (79841,64280), (1,1), (1,1), (5,3), (4,1), (4,1), (1,1), (1,0), (1,0), (1,1)"
"(13, 'a')","Aggregate, Hash, Hash, Hash Join, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan, Seq Scan","(country_code,[de]), (id,mc.company_id), (id,miidx.movie_id), (info,rating), (id,mi.info_type_id), (info,release dates), (kind,movie), (id,mc.company_type_id), (kind,production companies), (movie_id,t.id), (movie_id,t.id)",2317.526,"(1,1), (1,111101), (1,37034), (1,172109), (1,5490), (1,100870), (132,257695), (25,69960), (5089,153308), (5089,153308), (575015,460012), (1,1), (1,1), (1,1), (5,1), (5,1), (5,4), (1,0), (1,0), (1,0), (42,31), (1,0)"
"(13, 'b')","Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (info,rating), (id,mi.info_type_id), (info,release dates), (id,t.kind_id), (kind,movie), (id,mc.company_type_id), (kind,production companies), (movie_id,mc.movie_id), (movie_id,miidx.movie_id), (id,miidx.movie_id), (text,> ), (title,%Champion%), (title,%Loser%)",345.361,"(1,1), (1,372), (1,2122), (1,61), (1,161), (1,313), (1,90), (1,30), (1,117), (5089,153308), (575015,460012), (1,1), (1,1), (1,0), (1,0), (1,0), (5,3), (1,1), (1,0), (42,35), (1,0)"
"(13, 'c')","Aggregate, Hash, Hash Join, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Index Scan, Memoize, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Nested Loop, Seq Scan, Seq Scan","(country_code,[us]), (id,mc.company_id), (info,rating), (id,mi.info_type_id), (info,release dates), (id,t.kind_id), (kind,movie), (id,mc.company_type_id), (kind,production companies), (movie_id,mc.movie_id), (movie_id,miidx.movie_id), (id,miidx.movie_id), (text,> ), (title,Champion%), (title,Loser%)",290.724,"(1,1), (1,53), (1,218), (1,14), (1,47), (1,95), (1,29), (1,10), (1,22), (5089,153308), (575015,460012), (1,1), (1,1), (1,0), (1,0), (1,0), (5,3), (1,0), (1,0), (42,16), (1,0)"
